Date,AAPL,MSFT,SPY
2020-01-10,76.44694519042969,158.3216552734375,316.6414794921875
2020-01-13,78.08019256591797,160.225341796875,318.81915283203125
2020-01-14,77.02584838867188,159.0968780517578,318.33306884765625
2020-01-15,76.69575500488281,160.12721252441406,319.0524597167969
2020-01-16,77.65648651123047,163.06129455566406,321.70648193359375
2020-01-17,78.51622009277344,163.97389221191406,322.707763671875
2020-01-21,77.98412322998047,163.38510131835938,322.0758056640625
2020-01-22,78.26248931884766,162.60006713867188,322.1147155761719
2020-01-23,78.63938903808594,163.6009979248047,322.4841613769531
2020-01-24,78.41275024414062,161.95240783691406,319.6163024902344
2020-01-27,76.10699462890625,159.24404907226562,314.49298095703125
2020-01-28,78.26001739501953,162.36459350585938,317.7886657714844
2020-01-29,79.89818572998047,164.8962860107422,317.526123046875
2020-01-30,79.78240203857422,169.54763793945312,318.556640625
2020-01-31,76.24496459960938,167.04531860351562,312.7723388671875
2020-02-03,76.03556060791016,171.11769104003906,315.0957336425781
2020-02-04,78.54578399658203,176.75030517578125,319.898193359375
2020-02-05,79.18626403808594,176.53439331054688,323.5923767089844
2020-02-06,80.11250305175781,180.1946258544922,324.6812744140625
2020-02-07,79.0235595703125,180.4497528076172,322.9508361816406
2020-02-10,79.39888000488281,185.16978454589844,325.3617248535156
2020-02-11,78.91984558105469,180.98947143554688,325.92559814453125
2020-02-12,80.79401397705078,181.2544708251953,328.02545166015625
2020-02-13,80.21867370605469,180.27316284179688,327.6755065917969
2020-02-14,80.23844146728516,181.8824462890625,328.200439453125
2020-02-18,78.76923370361328,183.727294921875,327.35467529296875
2020-02-19,79.91001892089844,184.2783203125,328.91986083984375
2020-02-20,79.09022521972656,181.4641571044922,327.5685729980469
2020-02-21,77.3000259399414,175.7275848388672,324.1951599121094
2020-02-24,73.62824249267578,168.15101623535156,313.4430847167969
2020-02-25,71.13429260253906,165.376220703125,303.9450988769531
2020-02-26,72.26274871826172,167.44256591796875,302.8271179199219
2020-02-27,67.53904724121094,155.64471435546875,289.2266540527344
2020-02-28,67.49954986572266,159.41334533691406,288.0114440917969
2020-03-02,73.78379821777344,170.02053833007812,300.4842224121094
2020-03-03,71.44048309326172,161.87326049804688,291.880615234375
2020-03-04,74.75421142578125,167.81646728515625,304.1492614746094
2020-03-05,72.32941436767578,163.60507202148438,294.0388488769531
2020-03-06,71.3688735961914,158.98037719726562,289.1780090332031
2020-03-09,65.72415924072266,148.20590209960938,266.5948181152344
2020-03-10,70.45771789550781,158.3408203125,280.3897399902344
2020-03-11,68.01068878173828,151.16763305664062,266.7211608886719
2020-03-12,61.2943115234375,136.83116149902344,241.20205688476562
2020-03-13,68.63787841796875,156.28433227539062,261.8215026855469
2020-03-16,59.80781555175781,133.24952697753906,233.17201232910156
2020-03-17,62.43758010864258,144.22080993652344,245.76145935058594
2020-03-18,60.90910339355469,138.14968872070312,233.3178253173828
2020-03-19,60.44241714477539,140.4226837158203,233.81365966796875
2020-03-20,56.605201721191406,135.14859008789062,223.73760986328125
2020-03-23,55.40266799926758,133.800537109375,218.01707458496094
2020-03-24,60.96096420288086,145.96243286132812,237.7701416015625
2020-03-25,60.62514114379883,144.565185546875,241.32957458496094
2020-03-26,63.81542205810547,153.60789489746094,255.4207763671875
2020-03-27,61.17332077026367,147.30064392089844,247.81289672851562
2020-03-30,62.91908264160156,157.661865234375,255.86077880859375
2020-03-31,62.79067611694336,155.18226623535156,252.04710388183594
2020-04-01,59.486820220947266,149.67201232910156,240.70376586914062
2020-04-02,60.479454040527344,152.7715301513672,246.25808715820312
2020-04-03,59.61027908325195,151.3644561767578,242.69862365722656
2020-04-06,64.8105239868164,162.62110900878906,258.999755859375
2020-04-07,64.05987548828125,160.86964416503906,259.2637939453125
2020-04-08,65.699462890625,162.48333740234375,267.96685791015625
2020-04-09,66.17354583740234,162.49314880371094,272.0446472167969
2020-04-13,67.4723892211914,162.85723876953125,269.560791015625
2020-04-14,70.87996673583984,170.91600036621094,277.5108947753906
2020-04-15,70.2330093383789,169.12515258789062,271.6143493652344
2020-04-16,70.79106903076172,174.2024383544922,272.9247131347656
2020-04-17,69.83051300048828,175.73745727539062,280.29791259765625
2020-04-20,68.3810806274414,172.25418090820312,275.359619140625
2020-04-21,66.26739501953125,165.13023376464844,266.9988098144531
2020-04-22,68.1761245727539,170.73886108398438,272.9247131347656
2020-04-23,67.91191864013672,168.67251586914062,272.9051208496094
2020-04-24,69.87250518798828,171.75234985351562,276.7091064453125
2020-04-27,69.92189025878906,171.26034545898438,280.6987609863281
2020-04-28,68.78849792480469,167.0883331298828,279.4080505371094
2020-04-29,71.04788208007812,174.586181640625,286.72247314453125
2020-04-30,72.54669952392578,176.33766174316406,284.0529479980469
2020-05-01,71.37874603271484,171.77203369140625,276.5330810546875
2020-05-04,72.38867950439453,175.9735870361328,277.2958068847656
2020-05-05,73.47513580322266,177.86282348632812,279.8578186035156
2020-05-06,74.23321533203125,179.61427307128906,277.96075439453125
2020-05-07,75.00113677978516,180.6573028564453,281.31488037109375
2020-05-08,76.78630065917969,181.719970703125,285.9695129394531
2020-05-11,77.99455261230469,183.74697875976562,286.0282287597656
2020-05-12,77.10321807861328,179.5847625732422,280.3272399902344
2020-05-13,76.17227172851562,176.86900329589844,275.36944580078125
2020-05-14,76.64021301269531,177.63648986816406,278.6648254394531
2020-05-15,76.18711853027344,180.224365234375,279.9458312988281
2020-05-18,77.98216247558594,181.94630432128906,288.472900390625
2020-05-19,77.53156280517578,180.6868133544922,285.50994873046875
2020-05-20,79.0394058227539,183.1930694580078,290.3601989746094
2020-05-21,78.45012664794922,180.99269104003906,288.3555908203125
2020-05-22,78.9552230834961,181.07162475585938,288.9032287597656
2020-05-26,78.42042541503906,179.1574249267578,292.46258544921875
2020-05-27,78.7620849609375,179.39422607421875,296.8141784667969
2020-05-28,78.79676055908203,178.98968505859375,296.26654052734375
2020-05-29,78.72000885009766,180.8151092529297,297.58673095703125
2020-06-01,79.68809509277344,180.4006805419922,298.7894592285156
2020-06-02,80.05701446533203,182.45303344726562,301.2635192871094
2020-06-03,80.49773406982422,182.89706420898438,305.2727355957031
2020-06-04,79.8044662475586,180.4894561767578,304.4709167480469
2020-06-05,82.07738494873047,184.71261596679688,312.27435302734375
2020-06-08,82.56265258789062,185.85719299316406,316.0489807128906
2020-06-09,85.1698226928711,187.278076171875,313.6922912597656
2020-06-10,87.36103820800781,194.2245330810547,311.94189453125
2020-06-11,83.16677856445312,183.79498291015625,293.9587707519531
2020-06-12,83.88481140136719,185.2454376220703,297.4791259765625
2020-06-15,84.92222595214844,186.42950439453125,300.2563171386719
2020-06-16,87.1728515625,190.9979705810547,306.0355224609375
2020-06-17,87.0515365600586,191.65907287597656,304.7642822265625
2020-06-18,87.08621215820312,193.71144104003906,304.88165283203125
2020-06-19,86.58853912353516,192.5569610595703,303.1392822265625
2020-06-22,88.8540267944336,197.90496826171875,305.083984375
2020-06-23,90.75060272216797,199.22714233398438,306.4884338378906
2020-06-24,89.14866638183594,195.2112274169922,298.6703796386719
2020-06-25,90.3321533203125,197.67800903320312,301.8722229003906
2020-06-26,87.55663299560547,193.72128295898438,294.70233154296875
2020-06-29,89.57451629638672,195.8032684326172,299.03375244140625
2020-06-30,90.3222427368164,200.80587768554688,302.8642272949219
2020-07-01,90.15141296386719,201.98008728027344,304.98577880859375
2020-07-02,90.15141296386719,203.51934814453125,306.665283203125
2020-07-06,92.56298065185547,207.9003448486328,311.39935302734375
2020-07-07,92.27578735351562,205.48291015625,308.1876220703125
2020-07-08,94.42489624023438,210.0020751953125,310.54486083984375
2020-07-09,94.83094787597656,211.47225952148438,308.7769775390625
2020-07-10,94.996826171875,210.83090209960938,311.9297180175781
2020-07-13,94.55858612060547,204.31861877441406,309.228759765625
2020-07-14,96.12338256835938,205.5815887451172,313.2360534667969
2020-07-15,96.78445434570312,205.2757110595703,316.11383056640625
2020-07-16,95.5935287475586,201.21044921875,315.0727233886719
2020-07-17,95.4004135131836,200.18426513671875,315.9861145019531
2020-07-20,97.41085815429688,208.7884063720703,318.53985595703125
2020-07-21,96.06642150878906,205.97628784179688,319.2175598144531
2020-07-22,96.3363037109375,208.9364013671875,321.0345153808594
2020-07-23,91.951416015625,199.84877014160156,317.2040100097656
2020-07-24,91.72362518310547,198.62525939941406,315.1611022949219
2020-07-27,93.89751434326172,201.14138793945312,317.4593811035156
2020-07-28,92.3550033569336,199.335693359375,315.4459533691406
2020-07-29,94.12529754638672,201.34857177734375,319.3255310058594
2020-07-30,95.26422882080078,201.19068908691406,318.18621826171875
2020-07-31,105.23731994628906,202.28594970703125,320.7005615234375
2020-08-03,107.8890380859375,213.66275024414062,322.93017578125
2020-08-04,108.60954284667969,210.45594787597656,324.1774597167969
2020-08-05,109.00321197509766,210.110595703125,326.1909484863281
2020-08-06,112.80625915527344,213.47528076171875,328.37139892578125
2020-08-07,110.24151611328125,209.65670776367188,328.6071472167969
2020-08-10,111.84385681152344,205.48291015625,329.58929443359375
2020-08-11,108.51764678955078,200.67762756347656,326.8686828613281
2020-08-12,112.1241455078125,206.41043090820312,331.42596435546875
2020-08-13,114.10845947265625,205.92691040039062,330.8268127441406
2020-08-14,114.00676727294922,206.124267578125,330.8366394042969
2020-08-17,113.70912170410156,207.48593139648438,331.8875732421875
2020-08-18,114.6566390991211,208.67987060546875,332.6046142578125
2020-08-19,114.80049896240234,207.41380310058594,331.2196960449219
2020-08-20,117.3478775024414,212.24063110351562,332.2510070800781
2020-08-21,123.39508819580078,210.6976318359375,333.42962646484375
2020-08-24,124.87094116210938,211.36032104492188,336.8083190917969
2020-08-25,123.84651947021484,214.11000061035156,337.9869384765625
2020-08-26,125.53072357177734,218.73899841308594,341.3753967285156
2020-08-27,124.03007507324219,224.1097869873047,342.121826171875
2020-08-28,123.82917022705078,226.41439819335938,344.331787109375
2020-08-31,128.02847290039062,223.0712432861328,343.08441162109375
2020-09-01,133.12820434570312,224.7922821044922,346.3157958984375
2020-09-02,130.3699951171875,229.12449645996094,351.3249206542969
2020-09-03,119.93244934082031,214.93096923828125,339.2342834472656
2020-09-04,120.01182556152344,211.91421508789062,336.46453857421875
2020-09-08,111.93563842773438,200.45057678222656,327.2713317871094
2020-09-09,116.40036010742188,208.98646545410156,333.7341003417969
2020-09-10,112.60037231445312,203.1310272216797,327.939208984375
2020-09-11,111.12205505371094,201.80563354492188,328.1061706542969
2020-09-14,114.45571899414062,203.17059326171875,332.4277648925781
2020-09-15,114.63431549072266,206.5038604736328,334.1073303222656
2020-09-16,111.25104522705078,202.8144989013672,332.7813720703125
2020-09-17,109.47505950927734,200.69786071777344,329.8544921875
2020-09-18,106.00250244140625,198.205322265625,326.0569763183594
2020-09-21,109.21711730957031,200.33187866210938,322.4281005859375
2020-09-22,110.93354797363281,205.15867614746094,325.71185302734375
2020-09-23,106.28031921386719,198.40313720703125,318.15826416015625
2020-09-24,107.37168884277344,200.9747772216797,319.00628662109375
2020-09-25,111.39986419677734,205.5543212890625,324.1636657714844
2020-09-28,114.05886840820312,207.15667724609375,329.5477600097656
2020-09-29,113.19567108154297,205.0004119873047,327.7530822753906
2020-09-30,114.90219116210938,208.0369415283203,330.2380676269531
2020-10-01,115.87451171875,210.14373779296875,332.35821533203125
2020-10-02,112.1340560913086,203.94207763671875,329.20263671875
2020-10-05,115.58678436279297,208.08642578125,335.04046630859375
2020-10-06,112.27297973632812,203.6651611328125,330.27752685546875
2020-10-07,114.17792510986328,207.54238891601562,336.02655029296875
2020-10-08,114.06877899169922,208.28424072265625,339.0046081542969
2020-10-09,116.0531005859375,213.4571990966797,342.0319519042969
2020-10-12,123.42487335205078,218.9862518310547,347.534423828125
2020-10-13,120.15072631835938,220.4303436279297,345.266357421875
2020-10-14,120.24002838134766,218.45213317871094,343.096923828125
2020-10-15,119.76378631591797,217.26524353027344,342.67291259765625
2020-10-16,118.08702850341797,217.26524353027344,342.4658508300781
2020-10-19,115.07086944580078,211.88453674316406,337.2591857910156
2020-10-20,116.58887481689453,212.30984497070312,338.6101379394531
2020-10-21,115.95388793945312,212.4582061767578,337.96917724609375
2020-10-22,114.84265899658203,212.54722595214844,339.82305908203125
2020-10-23,114.13823699951172,213.8726043701172,340.976806640625
2020-10-26,114.14815521240234,207.78968811035156,334.6755676269531
2020-10-27,115.68600463867188,210.92510986328125,333.5218200683594
2020-10-28,110.32832336425781,200.47035217285156,322.12237548828125
2020-10-29,114.4160385131836,202.4881134033203,325.39630126953125
2020-10-30,108.00666809082031,200.2626495361328,322.0040588378906
2020-11-02,107.91737365722656,200.12417602539062,325.61322021484375
2020-11-03,109.57429504394531,204.179443359375,331.36224365234375
2020-11-04,114.04893493652344,214.03086853027344,338.7679138183594
2020-11-05,118.09695434570312,220.8556671142578,345.3748474121094
2020-11-06,117.9627914428711,221.28099060058594,345.29595947265625
2020-11-09,115.6072998046875,216.0090789794922,349.63482666015625
2020-11-10,115.25945281982422,208.7095489501953,349.1220703125
2020-11-11,118.75788116455078,214.1891326904297,351.7155456542969
2020-11-12,118.47959899902344,213.09124755859375,348.3035888671875
2020-11-13,118.52928924560547,214.14956665039062,353.12567138671875
2020-11-16,119.56291961669922,214.86172485351562,357.5335998535156
2020-11-17,118.65850067138672,212.1219482421875,355.61065673828125
2020-11-18,117.30681610107422,209.32537841796875,351.3309631347656
2020-11-19,117.9130859375,210.65423583984375,352.81011962890625
2020-11-20,116.62104797363281,208.64109802246094,350.3941345214844
2020-11-23,113.1524429321289,208.36341857910156,352.4945068359375
2020-11-24,114.46435546875,212.08226013183594,358.1745910644531
2020-11-25,115.31907653808594,212.0921630859375,357.622314453125
2020-11-27,115.87564086914062,213.44085693359375,358.6183166503906
2020-11-30,118.3205795288086,212.29052734375,357.0306396484375
2020-12-01,121.96810150146484,214.41273498535156,360.9356689453125
2020-12-02,122.32588958740234,213.57969665527344,361.6949768066406
2020-12-03,122.18675231933594,212.4591064453125,361.5963439941406
2020-12-04,121.50096893310547,212.57810974121094,364.71246337890625
2020-12-07,122.99178314208984,212.5086669921875,363.9630126953125
2020-12-08,123.61791229248047,214.21438598632812,365.02801513671875
2020-12-09,121.03384399414062,210.0393829345703,361.7541198730469
2020-12-10,122.48490142822266,208.77003479003906,361.63580322265625
2020-12-11,121.65999603271484,211.48724365234375,361.2117614746094
2020-12-14,121.03384399414062,212.41943359375,359.59454345703125
2020-12-15,127.09647369384766,212.3500213623047,364.4560546875
2020-12-16,127.02690124511719,217.4571990966797,365.02801513671875
2020-12-17,127.91144561767578,217.59603881835938,367.0692443847656
2020-12-18,125.88395690917969,216.77293395996094,365.60357666015625
2020-12-21,127.4443359375,220.73968505859375,364.2963562011719
2020-12-22,131.0719757080078,222.07847595214844,363.682373046875
2020-12-23,130.15760803222656,219.1827392578125,364.00921630859375
2020-12-24,131.1614227294922,220.89837646484375,365.4253234863281
2020-12-28,135.85250854492188,223.08999633789062,368.56463623046875
2020-12-29,134.04364013671875,222.28672790527344,367.8614807128906
2020-12-30,132.90069580078125,219.83726501464844,368.3863525390625
2020-12-31,131.87701416015625,220.57110595703125,370.258056640625
2021-01-04,128.61709594726562,215.8804168701172,365.2174072265625
2021-01-05,130.20730590820312,216.0886688232422,367.7327575683594
2021-01-06,125.8243179321289,210.4856414794922,369.9312438964844
2021-01-07,130.11785888671875,216.4754180908203,375.427490234375
2021-01-08,131.2409210205078,217.79437255859375,377.56658935546875
2021-01-11,128.18972778320312,215.6820831298828,375.021484375
2021-01-12,128.0108642578125,213.14337158203125,375.1006774902344
2021-01-13,130.08804321289062,214.54164123535156,376.11083984375
2021-01-14,128.12017822265625,211.24925231933594,374.7936706542969
2021-01-15,126.36100006103516,210.88230895996094,372.0604553222656
2021-01-19,127.04679107666016,214.6408233642578,374.9818420410156
2021-01-20,131.22103881835938,222.4751434326172,380.17108154296875
2021-01-21,136.03140258789062,223.09991455078125,380.5176696777344
2021-01-22,138.21792602539062,224.07176208496094,379.1708679199219
2021-01-25,142.04432678222656,227.6219940185547,380.6662292480469
2021-01-26,142.28285217285156,230.39874267578125,380.0720520019531
2021-01-27,141.18960571289062,230.9639892578125,370.7829284667969
2021-01-28,136.2500457763672,236.94384765625,373.97174072265625
2021-01-29,131.1514892578125,230.0318145751953,366.4849853515625
2021-02-01,133.31813049316406,237.6578826904297,372.5852966308594
2021-02-02,134.1629180908203,237.51904296875,377.853759765625
2021-02-03,133.11935424804688,240.98004150390625,378.1508483886719
2021-02-04,136.54820251464844,239.9982452392578,382.44879150390625
2021-02-05,136.1251678466797,240.1866912841797,383.9540710449219
2021-02-08,136.2744903564453,240.45443725585938,386.72698974609375
2021-02-09,135.37864685058594,241.74362182617188,386.4694519042969
2021-02-10,134.76153564453125,240.80152893066406,386.30108642578125
2021-02-11,134.50274658203125,242.45765686035156,386.92498779296875
2021-02-12,134.7416229248047,242.95347595214844,388.8363342285156
2021-02-16,132.57174682617188,241.67420959472656,388.4996337890625
2021-02-17,130.23265075683594,242.7278289794922,388.5887451171875
2021-02-18,129.10791015625,242.32028198242188,386.9349060058594
2021-02-19,129.26715087890625,239.5172882080078,386.2516174316406
2021-02-22,125.41512298583984,233.0962371826172,383.2806701660156
2021-02-23,125.27577209472656,231.8637237548828,383.74609375
2021-02-24,124.76814270019531,233.13600158691406,387.9747314453125
2021-02-25,120.42837524414062,227.60952758789062,378.6261901855469
2021-02-26,120.69712829589844,230.9790802001953,376.6752624511719
2021-03-01,127.19681549072266,235.51158142089844,385.8059387207031
2021-03-02,124.53921508789062,232.4600830078125,382.79541015625
2021-03-03,121.49341583251953,226.18812561035156,377.72503662109375
2021-03-04,119.5723648071289,225.36312866210938,373.0507507324219
2021-03-05,120.85638427734375,230.2037811279297,379.9136047363281
2021-03-08,115.81986999511719,226.0191650390625,378.0221252441406
2021-03-09,120.52791595458984,232.37063598632812,383.4193420410156
2021-03-10,119.4230728149414,231.01882934570312,385.8059387207031
2021-03-11,121.39388275146484,235.700439453125,389.7176818847656
2021-03-12,120.46818542480469,234.32876586914062,390.2425842285156
2021-03-15,123.4144515991211,233.39442443847656,392.5697937011719
2021-03-16,124.98712158203125,236.2769317626953,392.07464599609375
2021-03-17,124.1808853149414,235.61097717285156,393.4115905761719
2021-03-18,119.97051239013672,229.32908630371094,387.6875915527344
2021-03-19,119.43302154541016,228.96131896972656,386.9702453613281
2021-03-22,122.81724548339844,234.56732177734375,390.0601501464844
2021-03-23,121.97118377685547,236.14772033691406,386.9900817871094
2021-03-24,119.53255462646484,234.04051208496094,385.0228271484375
2021-03-25,120.03022766113281,230.93931579589844,387.1888122558594
2021-03-26,120.64735412597656,235.05435180664062,393.4283447265625
2021-03-29,120.82652282714844,233.8218231201172,393.2296447753906
2021-03-30,119.34343719482422,230.4522705078125,392.1863708496094
2021-03-31,121.58300018310547,234.3486328125,393.77606201171875
2021-04-01,122.42904663085938,240.8889617919922,398.0284729003906
2021-04-05,125.31559753417969,247.56845092773438,403.7414245605469
2021-04-06,125.62415313720703,246.36575317382812,403.50299072265625
2021-04-07,127.30631256103516,248.39344787597656,403.9699401855469
2021-04-08,129.7548828125,251.72325134277344,405.88751220703125
2021-04-09,132.3826141357422,254.30758666992188,408.83837890625
2021-04-12,130.6308135986328,254.36721801757812,408.9874267578125
2021-04-13,133.80599975585938,256.9316711425781,410.19952392578125
2021-04-14,131.41712951660156,254.0491485595703,408.7986755371094
2021-04-15,133.87567138671875,257.935546875,413.1901550292969
2021-04-16,133.53726196289062,259.1680908203125,414.57122802734375
2021-04-19,134.21409606933594,257.18017578125,412.5343933105469
2021-04-20,132.49212646484375,256.70306396484375,409.5140075683594
2021-04-21,132.88031005859375,259.0090637207031,413.38885498046875
2021-04-22,131.3275604248047,255.61961364746094,409.61334228515625
2021-04-23,133.69650268554688,259.5756530761719,414.0545349121094
2021-04-26,134.0946502685547,259.9732360839844,414.9189147949219
2021-04-27,133.7661895751953,260.39068603515625,414.82952880859375
2021-04-28,132.95994567871094,253.02536010742188,414.7102966308594
2021-04-29,132.8603973388672,250.98770141601562,417.3531494140625
2021-04-30,130.84979248046875,250.6597137451172,414.6109313964844
2021-05-03,131.92474365234375,250.34164428710938,415.5051574707031
2021-05-04,127.25653839111328,246.29617309570312,412.9417419433594
2021-05-05,127.50538635253906,244.98414611816406,413.0709533691406
2021-05-06,129.1377716064453,248.22447204589844,416.3695373535156
2021-05-07,129.8257293701172,250.93801879882812,419.3998718261719
2021-05-10,126.47564697265625,245.68984985351562,415.246826171875
2021-05-11,125.53842163085938,244.74557495117188,411.5408630371094
2021-05-12,122.40768432617188,237.5591583251953,402.7975769042969
2021-05-13,124.6011962890625,241.5648651123047,407.63616943359375
2021-05-14,127.07386779785156,246.65399169921875,413.89556884765625
2021-05-17,125.89734649658203,243.70191955566406,412.8424072265625
2021-05-18,124.4815444946289,241.61456298828125,409.2854919433594
2021-05-19,124.322021484375,242.21231079101562,408.2124328613281
2021-05-20,126.93428802490234,245.5597686767578,412.6039733886719
2021-05-21,125.0598373413086,244.25466918945312,412.26617431640625
2021-05-24,126.72490692138672,249.84373474121094,416.4689025878906
2021-05-25,126.52549743652344,250.7802276611328,415.54486083984375
2021-05-26,126.47564697265625,250.55108642578125,416.3695373535156
2021-05-27,124.9102783203125,248.3792266845703,416.5881042480469
2021-05-28,124.24225616455078,248.74783325195312,417.33331298828125
2021-06-01,123.9132308959961,246.47633361816406,416.9656982421875
2021-06-02,124.69092559814453,246.37672424316406,417.6214294433594
2021-06-03,123.1754150390625,244.7926788330078,416.07147216796875
2021-06-04,125.51847839355469,249.85369873046875,419.8768005371094
2021-06-07,125.52845001220703,252.86241149902344,419.4694519042969
2021-06-08,126.365966796875,251.62705993652344,419.5588684082031
2021-06-09,126.75481414794922,252.6432342529297,418.9328918457031
2021-06-10,125.73783111572266,256.27960205078125,420.8802490234375
2021-06-11,126.97416687011719,256.9272155761719,421.5757751464844
2021-06-14,130.0949249267578,258.91973876953125,422.5196838378906
2021-06-15,129.2574005126953,257.3954162597656,421.74468994140625
2021-06-16,129.76589965820312,256.4190979003906,419.3899230957031
2021-06-17,131.40106201171875,259.92596435546875,419.2508544921875
2021-06-18,130.0749969482422,258.46142578125,413.5950012207031
2021-06-21,131.90956115722656,261.64947509765625,419.5159912109375
2021-06-22,133.5845947265625,264.51873779296875,421.7588195800781
2021-06-23,133.30543518066406,264.27960205078125,421.2504577636719
2021-06-24,133.0162811279297,265.6943359375,423.7424621582031
2021-06-25,132.71717834472656,264.0305480957031,425.24761962890625
2021-06-28,134.38223266601562,267.7167663574219,426.1048889160156
2021-06-29,135.9276580810547,270.38671875,426.33416748046875
2021-06-30,136.55581665039062,269.88861083984375,426.6930236816406
2021-07-01,136.86489868164062,270.58599853515625,429.0554504394531
2021-07-02,139.54696655273438,276.6134033203125,432.3349304199219
2021-07-06,141.6008758544922,276.6233825683594,431.5474548339844
2021-07-07,144.1433563232422,278.8848876953125,433.07257080078125
2021-07-08,142.81727600097656,276.38427734375,429.54388427734375
2021-07-09,144.6817626953125,276.90234375,434.1291809082031
2021-07-12,144.07354736328125,276.2846374511719,435.6842041015625
2021-07-13,145.21018981933594,279.9309997558594,434.198974609375
2021-07-14,148.70982360839844,281.4552917480469,434.8468933105469
2021-07-15,148.04180908203125,279.98077392578125,433.3616638183594
2021-07-16,145.95797729492188,279.70184326171875,429.9625244140625
2021-07-19,142.02960205078125,275.975830078125,423.6128845214844
2021-07-20,145.71868896484375,278.2771911621094,429.6834411621094
2021-07-21,144.97088623046875,280.3493957519531,433.16229248046875
2021-07-22,146.36676025390625,285.07171630859375,434.0693664550781
2021-07-23,148.12156677246094,288.5885314941406,438.53509521484375
2021-07-26,148.55030822753906,287.9708251953125,439.61163330078125
2021-07-27,146.33685302734375,285.47021484375,437.6080627441406
2021-07-28,144.5521240234375,285.15142822265625,437.4286193847656
2021-07-29,145.21018981933594,285.4303894042969,439.2427978515625
2021-07-30,145.42953491210938,283.8463134765625,437.1096496582031
2021-08-02,145.09056091308594,283.75665283203125,436.19256591796875
2021-08-03,146.92510986328125,286.0480651855469,439.7412109375
2021-08-04,146.51632690429688,285.4403381347656,437.5781555175781
2021-08-05,146.62600708007812,288.4390869140625,440.3492736816406
2021-08-06,145.92701721191406,288.37933349609375,441.0769348144531
2021-08-09,145.87709045410156,287.2535095214844,440.71807861328125
2021-08-10,145.3878173828125,285.3705749511719,441.2663269042969
2021-08-11,145.64743041992188,285.8786926269531,442.3628234863281
2021-08-12,148.6730194091797,288.72802734375,443.6885681152344
2021-08-13,148.88272094726562,291.7566833496094,444.4960021972656
2021-08-16,150.89976501464844,293.5001220703125,445.5426330566406
2021-08-17,149.97113037109375,291.98577880859375,442.62200927734375
2021-08-18,146.14669799804688,290.1990966796875,437.7774963378906
2021-08-19,146.4862060546875,296.22802734375,438.455322265625
2021-08-20,147.9740447998047,303.8041687011719,441.94415283203125
2021-08-23,149.49183654785156,304.0936584472656,445.83172607421875
2021-08-24,149.40194702148438,302.0673522949219,446.5394287109375
2021-08-25,148.14378356933594,301.45849609375,447.4764404296875
2021-08-26,147.32498168945312,298.5438232421875,444.83489990234375
2021-08-27,148.38345336914062,299.17266845703125,448.8121643066406
2021-08-30,152.8968505859375,303.03558349609375,450.78582763671875
2021-08-31,151.60873413085938,301.3287353515625,450.11798095703125
2021-09-01,152.28773498535156,301.27880859375,450.357177734375
2021-09-02,153.4260711669922,300.60003662109375,451.7427673339844
2021-09-03,154.07513427734375,300.590087890625,451.63311767578125
2021-09-07,156.46165466308594,299.6318054199219,450.0182800292969
2021-09-08,154.8839569091797,299.6617431640625,449.4700622558594
2021-09-09,153.84547424316406,296.7071838378906,447.5462341308594
